Customer ID,Date,Time,Item,Quantity,Price,Payment Method,Customer Satisfaction,Weather,Temperature (°C),Total Amount
6415747338,2025-10-09,11:45,Coffee,1,25.0,Card,3,Rainy,27,25
9471543799,2025-10-01,14:50,Idli,2,30.0,Card,5,Sunny,38,60
7502080214,2025-10-20,14:00,Coffee,2,25.0,Cash,5,Sunny,35,50
8814770054,2025-10-15,12:45,Drink,2,15.0,Cash,3,Sunny,35,30
6605297516,2025-10-10,11:15,Tea,2,10.0,Card,5,Sunny,31,20
7639264957,2025-10-11,12:00,Tea,1,10.0,Cash,3,Sunny,36,10
7534929298,2025-10-14,13:25,Salad,1,50.0,Cash,3,Rainy,21,50
7029702135,2025-10-14,11:35,Idli,1,30.0,Cash,3,Sunny,34,30
9760083505,2025-10-12,11:25,Salad,2,50.0,Cash,4,Sunny,37,100
9436110371,2025-10-04,12:45,Dosa,1,45.0,Cash,4,Sunny,34,45
8188805929,2025-10-23,14:10,Sandwich,1,45.0,Card,4,Rainy,21,45
6175186892,2025-10-14,11:55,Maggi,1,35.0,Mobile Payment,3,Sunny,37,35
7827229927,2025-10-29,14:15,Samosa,3,20.0,Cash,4,Cloudy,29,60
9717535560,2025-10-03,11:40,Sandwich,1,45.0,Cash,3,Cloudy,31,45
9165726284,2025-10-16,12:35,Idli,2,30.0,Cash,3,Cloudy,29,60
8467854458,2025-10-24,14:00,Dosa,1,45.0,Cash,4,Cloudy,32,45
9278755886,2025-10-30,13:20,Maggi,2,35.0,Card,2,Cloudy,28,70
9762120216,2025-10-12,14:25,Samosa,1,20.0,Cash,3,Sunny,33,20
6633569392,2025-10-16,13:15,Burger,1,55.0,Cash,4,Rainy,26,55
7644089268,2025-10-16,12:05,Idli,1,30.0,Mobile Payment,3,Cloudy,26,30
7825867362,2025-10-23,12:05,Salad,1,50.0,Mobile Payment,3,Sunny,30,50
7718750036,2025-10-12,11:15,Coffee,2,25.0,Cash,4,Cloudy,26,50
7235697252,2025-10-06,11:10,Idli,1,30.0,Card,4,Cloudy,30,30
6834738299,2025-10-07,14:20,Coffee,1,25.0,Mobile Payment,2,Sunny,31,25
9975736609,2025-10-23,12:35,Coffee,1,25.0,Mobile Payment,4,Rainy,25,25
9387571775,2025-10-27,12:10,Sandwich,1,45.0,Card,3,Sunny,31,45
6502099451,2025-10-01,13:25,Burger,1,55.0,Card,4,Cloudy,26,55
7196937923,2025-10-11,14:35,Tea,1,10.0,Card,3,Cloudy,24,10
8192832764,2025-10-18,13:10,Burger,4,55.0,Cash,4,Rainy,23,220
9292518812,2025-10-02,11:50,Drink,1,15.0,Cash,5,Rainy,22,15
7242102499,2025-10-26,14:25,Sandwich,2,45.0,Cash,3,Rainy,20,90
8004991547,2025-10-22,13:50,Coffee,1,25.0,Mobile Payment,2,Sunny,36,25
7036541458,2025-10-26,11:45,Burger,1,55.0,Cash,4,Sunny,34,55
9701065133,2025-10-13,13:25,Coffee,2,25.0,Cash,3,Sunny,37,50
6825128682,2025-10-21,12:00,Drink,1,15.0,Card,3,Rainy,27,15
7910371705,2025-10-12,12:55,Drink,1,15.0,Card,4,Cloudy,29,15
9001338908,2025-10-23,12:15,Samosa,1,20.0,Cash,4,Sunny,30,20
8257775478,2025-10-17,14:00,Coffee,1,25.0,Card,5,Sunny,36,25
6604805892,2025-10-23,14:25,Samosa,1,20.0,Card,4,Sunny,33,20
6167618472,2025-10-28,14:15,Idli,1,30.0,Cash,3,Cloudy,29,30
8144885015,2025-10-05,13:25,Dosa,1,45.0,Cash,3,Sunny,37,45
7347212281,2025-10-28,13:50,Tea,2,10.0,Mobile Payment,3,Sunny,35,20
7242102499,2025-10-26,12:15,Sandwich,1,45.0,Cash,2,Sunny,34,45
8268181845,2025-10-14,12:30,Salad,2,50.0,Mobile Payment,5,Cloudy,25,100
8205664742,2025-10-28,12:40,Samosa,1,20.0,Cash,4,Cloudy,32,20
6846386557,2025-10-22,11:25,Maggi,2,35.0,Card,5,Cloudy,31,70
8271774490,2025-10-05,12:25,Samosa,2,20.0,Mobile Payment,5,Sunny,34,40
7857865278,2025-10-12,13:20,Tea,1,10.0,Cash,5,Sunny,31,10
8026811775,2025-10-16,12:00,Dosa,1,45.0,Card,3,Cloudy,28,45
7856770051,2025-10-12,11:50,Sandwich,3,45.0,Mobile Payment,3,Sunny,30,135
6043973598,2025-10-14,11:30,Burger,1,55.0,Cash,4,Rainy,28,55
8777387214,2025-10-20,14:20,Salad,2,50.0,Card,3,Sunny,33,100
9187072867,2025-10-15,11:30,Drink,2,15.0,Card,4,Cloudy,32,30
9800025787,2025-10-31,11:40,Maggi,1,35.0,Cash,4,Cloudy,24,35
6022031731,2025-10-21,12:45,Tea,3,10.0,Card,3,Cloudy,29,30
8498926659,2025-10-17,11:45,Tea,2,10.0,Mobile Payment,5,Rainy,23,20
7303070534,2025-10-20,12:20,Salad,2,50.0,Card,5,Rainy,22,100
9410119470,2025-10-01,13:55,Dosa,3,45.0,Cash,4,Cloudy,26,135
8650609835,2025-10-22,13:40,Burger,1,55.0,Mobile Payment,2,Cloudy,27,55
7503056413,2025-10-20,12:20,Coffee,1,25.0,Card,4,Sunny,35,25
9114351906,2025-10-21,12:25,Drink,2,15.0,Card,5,Cloudy,30,30
6139837354,2025-10-28,14:55,Coffee,1,25.0,Card,4,Cloudy,28,25
6551694097,2025-10-12,13:50,Coffee,2,25.0,Cash,4,Sunny,32,50
6043006848,2025-10-23,13:10,Idli,2,30.0,Cash,5,Sunny,32,60
9704358112,2025-10-01,11:35,Sandwich,1,45.0,Card,4,Cloudy,30,45
7847818913,2025-10-04,11:35,Idli,1,30.0,Cash,4,Sunny,30,30
9553559042,2025-10-13,12:45,Coffee,1,25.0,Mobile Payment,4,Rainy,26,25
9390219620,2025-10-02,14:50,Burger,1,55.0,Mobile Payment,4,Cloudy,30,55
7718750036,2025-10-07,12:45,Maggi,2,35.0,Card,2,Sunny,38,70
9187072867,2025-10-27,14:40,Maggi,2,35.0,Cash,4,Cloudy,27,70
6676267658,2025-10-04,11:50,Drink,1,15.0,Card,1,Cloudy,24,15
6171577245,2025-10-22,14:50,Idli,1,30.0,Cash,4,Sunny,35,30
9043315410,2025-10-07,11:05,Maggi,1,35.0,Mobile Payment,4,Sunny,36,35
9138782931,2025-10-26,12:00,Salad,1,50.0,Mobile Payment,3,Cloudy,25,50
6925462914,2025-10-05,12:55,Idli,1,30.0,Cash,4,Sunny,34,30
9468723430,2025-10-30,14:20,Coffee,1,25.0,Mobile Payment,2,Rainy,21,25
7040785932,2025-10-23,11:35,Drink,2,15.0,Cash,4,Sunny,37,30
8086376599,2025-10-16,13:05,Dosa,1,45.0,Mobile Payment,3,Cloudy,29,45
8455884506,2025-10-30,13:35,Tea,2,10.0,Card,3,Sunny,36,20
9883171210,2025-10-11,11:15,Salad,2,50.0,Card,4,Rainy,21,100
7793714521,2025-10-18,13:55,Salad,1,50.0,Cash,4,Cloudy,32,50
9356512694,2025-10-30,14:35,Burger,2,55.0,Mobile Payment,3,Sunny,31,110
6618091901,2025-10-17,11:05,Drink,1,15.0,Card,2,Cloudy,30,15
9384066658,2025-10-24,11:50,Drink,1,15.0,Card,3,Sunny,31,15
7406088356,2025-10-15,14:45,Salad,1,50.0,Card,4,Sunny,35,50
7772217043,2025-10-21,13:30,Samosa,1,20.0,Card,5,Cloudy,32,20
7004786863,2025-10-23,11:40,Sandwich,1,45.0,Card,3,Sunny,31,45
9190659401,2025-10-19,14:25,Tea,2,10.0,Cash,5,Cloudy,28,20
9291279908,2025-10-21,11:55,Idli,3,30.0,Mobile Payment,3,Rainy,21,90
9190659401,2025-10-21,14:35,Sandwich,1,45.0,Mobile Payment,4,Sunny,35,45
8896383465,2025-10-21,13:00,Tea,1,10.0,Card,5,Sunny,37,10
9027278576,2025-10-11,14:05,Drink,4,15.0,Cash,5,Cloudy,24,60
6175186892,2025-10-22,13:25,Maggi,2,35.0,Cash,5,Sunny,35,70
6305486874,2025-10-08,11:40,Burger,1,55.0,Cash,3,Cloudy,28,55
8713247546,2025-10-08,12:25,Tea,1,10.0,Cash,3,Cloudy,24,10
6751830469,2025-10-18,14:30,Coffee,2,25.0,Card,4,Sunny,38,50
8452711116,2025-10-02,12:00,Samosa,2,20.0,Mobile Payment,5,Cloudy,27,40
7483564208,2025-10-27,12:15,Samosa,1,20.0,Cash,3,Sunny,30,20
9716701450,2025-10-10,14:05,Idli,1,30.0,Mobile Payment,4,Rainy,22,30
6491778507,2025-10-20,11:45,Coffee,1,25.0,Card,3,Cloudy,29,25
9701065133,2025-10-20,14:45,Burger,1,55.0,Cash,1,Rainy,22,55
7795014556,2025-10-18,13:35,Sandwich,1,45.0,Card,5,Sunny,30,45
8893252880,2025-10-11,12:50,Drink,2,15.0,Cash,2,Rainy,22,30
8060293333,2025-10-11,14:10,Idli,3,30.0,Card,4,Sunny,31,90
7786876532,2025-10-21,11:35,Samosa,2,20.0,Mobile Payment,2,Cloudy,24,40
8144885015,2025-10-15,11:05,Idli,1,30.0,Cash,3,Rainy,28,30
9946954899,2025-10-05,11:55,Burger,1,55.0,Cash,5,Sunny,31,55
7991241904,2025-10-06,12:25,Salad,1,50.0,Card,1,Cloudy,27,50
7805719838,2025-10-31,13:00,Tea,1,10.0,Cash,4,Cloudy,29,10
8854973348,2025-10-08,11:15,Burger,1,55.0,Card,3,Sunny,38,55
7898364037,2025-10-18,13:25,Burger,1,55.0,Card,3,Rainy,26,55
8543937690,2025-10-19,14:35,Samosa,1,20.0,Card,4,Rainy,24,20
6676267658,2025-10-21,12:35,Samosa,1,20.0,Cash,3,Cloudy,27,20
8429444019,2025-10-02,11:25,Sandwich,4,45.0,Card,4,Sunny,32,180
8893252880,2025-10-05,14:10,Maggi,1,35.0,Mobile Payment,5,Sunny,36,35
7153136363,2025-10-22,13:35,Salad,1,50.0,Card,4,Sunny,35,50
6670654051,2025-10-22,12:10,Drink,1,15.0,Cash,3,Sunny,35,15
6544796275,2025-10-17,13:20,Salad,1,50.0,Cash,5,Sunny,31,50
7513534655,2025-10-05,13:00,Coffee,1,25.0,Card,5,Cloudy,27,25
7248086131,2025-10-04,11:40,Salad,2,50.0,Cash,3,Sunny,31,100
8009751971,2025-10-25,14:10,Tea,1,10.0,Card,4,Cloudy,24,10
6472779010,2025-10-10,13:35,Salad,1,50.0,Cash,5,Cloudy,28,50
7937842701,2025-10-06,13:35,Burger,2,55.0,Cash,3,Cloudy,24,110
8168784991,2025-10-23,13:45,Tea,1,10.0,Card,4,Sunny,38,10
9701065133,2025-10-25,11:10,Maggi,3,35.0,Card,3,Sunny,35,105
9809134316,2025-10-11,13:25,Sandwich,1,45.0,Card,3,Cloudy,31,45
7945625577,2025-10-16,14:20,Idli,1,30.0,Card,5,Sunny,36,30
8226752895,2025-10-03,13:15,Maggi,1,35.0,Card,3,Cloudy,26,35
6790807595,2025-10-07,14:25,Samosa,1,20.0,Cash,4,Sunny,34,20
7786876532,2025-10-05,11:10,Drink,1,15.0,Card,5,Cloudy,27,15
8086376599,2025-10-11,13:05,Idli,1,30.0,Card,4,Sunny,31,30
6277997995,2025-10-25,13:05,Sandwich,4,45.0,Cash,3,Sunny,35,180
7547807740,2025-10-05,14:20,Dosa,1,45.0,Mobile Payment,3,Rainy,23,45
8177739260,2025-10-04,11:25,Idli,1,30.0,Cash,5,Cloudy,25,30
9975736609,2025-10-27,11:10,Tea,1,10.0,Card,3,Sunny,38,10
9909738468,2025-10-31,11:15,Sandwich,2,45.0,Mobile Payment,3,Rainy,25,90
9886805891,2025-10-06,12:25,Salad,1,50.0,Cash,2,Cloudy,24,50
9556464170,2025-10-05,13:35,Samosa,1,20.0,Cash,4,Sunny,30,20
7219719975,2025-10-04,14:20,Sandwich,1,45.0,Cash,5,Rainy,21,45
7344196931,2025-10-23,14:15,Coffee,2,25.0,Mobile Payment,1,Rainy,23,50
8879206980,2025-10-16,14:50,Dosa,2,45.0,Card,5,Rainy,20,90
7445502296,2025-10-13,11:20,Burger,1,55.0,Mobile Payment,3,Sunny,33,55
7329832482,2025-10-28,14:30,Maggi,1,35.0,Cash,5,Cloudy,26,35
8311426265,2025-10-17,11:25,Coffee,1,25.0,Card,4,Rainy,25,25
8137977236,2025-10-14,11:35,Samosa,1,20.0,Cash,2,Sunny,34,20
9837693898,2025-10-26,13:55,Burger,1,55.0,Card,3,Cloudy,27,55
9430098180,2025-10-23,11:55,Idli,2,30.0,Mobile Payment,5,Sunny,32,60
7991241904,2025-10-21,11:00,Dosa,1,45.0,Cash,3,Cloudy,29,45
8451870534,2025-10-30,13:45,Dosa,1,45.0,Card,5,Sunny,35,45
9972965902,2025-10-23,12:40,Burger,1,55.0,Mobile Payment,3,Sunny,38,55
6364622517,2025-10-26,13:45,Samosa,2,20.0,Cash,3,Cloudy,31,40
8144885015,2025-10-06,13:30,Maggi,1,35.0,Cash,4,Rainy,20,35
8892975001,2025-10-05,14:55,Dosa,1,45.0,Card,3,Cloudy,29,45
7677345401,2025-10-30,13:35,Sandwich,3,45.0,Cash,3,Sunny,36,135
6323651994,2025-10-18,11:05,Tea,2,10.0,Card,4,Sunny,36,20
7569961125,2025-10-05,12:55,Samosa,2,20.0,Card,4,Sunny,38,40
7038750997,2025-10-20,14:50,Maggi,1,35.0,Cash,4,Rainy,24,35
6020539502,2025-10-30,11:35,Salad,2,50.0,Cash,3,Sunny,33,100
6799313656,2025-10-11,13:20,Dosa,1,45.0,Mobile Payment,4,Sunny,34,45
8137098593,2025-10-09,11:10,Coffee,2,25.0,Mobile Payment,5,Cloudy,26,50
8979270335,2025-10-02,14:00,Samosa,1,20.0,Card,4,Cloudy,28,20
7444721264,2025-10-18,14:40,Idli,2,30.0,Cash,3,Sunny,36,60
6331739363,2025-10-10,11:45,Tea,1,10.0,Mobile Payment,5,Sunny,38,10
6384983022,2025-10-22,11:15,Idli,1,30.0,Card,5,Sunny,36,30
7482477109,2025-10-17,12:20,Burger,2,55.0,Card,3,Sunny,31,110
7046184992,2025-10-26,14:50,Drink,1,15.0,Cash,4,Rainy,27,15
7910371705,2025-10-02,12:15,Samosa,1,20.0,Mobile Payment,3,Cloudy,29,20
6624731498,2025-10-29,12:30,Dosa,1,45.0,Cash,4,Cloudy,30,45
9218501631,2025-10-10,13:15,Coffee,1,25.0,Mobile Payment,4,Cloudy,30,25
9016016629,2025-10-06,13:30,Sandwich,2,45.0,Cash,3,Sunny,38,90
9767721903,2025-10-01,13:20,Burger,2,55.0,Card,3,Cloudy,30,110
9390219620,2025-10-21,11:20,Sandwich,1,45.0,Card,4,Sunny,31,45
7053021465,2025-10-05,12:25,Tea,1,10.0,Card,4,Cloudy,30,10
7930103105,2025-10-08,13:40,Samosa,2,20.0,Card,4,Sunny,37,40
6825128682,2025-10-28,11:45,Salad,2,50.0,Mobile Payment,3,Sunny,38,100
8650609835,2025-10-03,14:00,Idli,1,30.0,Card,4,Sunny,32,30
8722820055,2025-10-08,13:25,Sandwich,1,45.0,Cash,3,Rainy,26,45
6291428341,2025-10-25,13:25,Tea,1,10.0,Cash,3,Cloudy,29,10
9907844736,2025-10-23,12:55,Idli,1,30.0,Mobile Payment,4,Sunny,34,30
6848947697,2025-10-25,11:45,Maggi,1,35.0,Card,3,Cloudy,31,35
8210447898,2025-10-06,13:45,Sandwich,1,45.0,Card,5,Sunny,30,45
7076810409,2025-10-06,14:10,Tea,1,10.0,Mobile Payment,5,Sunny,30,10
8423511615,2025-10-04,12:40,Dosa,2,45.0,Card,4,Sunny,33,90
6618091901,2025-10-10,12:05,Salad,1,50.0,Card,5,Sunny,36,50
8654722698,2025-10-03,12:30,Coffee,1,25.0,Cash,4,Rainy,20,25
9868011280,2025-10-17,13:50,Sandwich,1,45.0,Mobile Payment,3,Sunny,35,45
6841241182,2025-10-21,12:00,Coffee,1,25.0,Card,4,Rainy,21,25
8543937690,2025-10-10,12:45,Salad,1,50.0,Mobile Payment,3,Sunny,31,50
6790807595,2025-10-14,11:35,Idli,1,30.0,Card,4,Sunny,33,30
7927129666,2025-10-13,14:05,Coffee,3,25.0,Cash,4,Sunny,31,75
6507236887,2025-10-24,14:00,Maggi,1,35.0,Card,5,Cloudy,24,35
8893252880,2025-10-22,14:05,Tea,2,10.0,Card,4,Rainy,20,20
7554496475,2025-10-10,13:50,Samosa,3,20.0,Cash,4,Rainy,26,60
9621267969,2025-10-24,14:15,Sandwich,1,45.0,Cash,4,Sunny,34,45
7910371705,2025-10-17,13:50,Idli,1,30.0,Cash,3,Rainy,21,30
6291428341,2025-10-27,11:30,Idli,1,30.0,Card,3,Sunny,36,30
8005281273,2025-10-24,13:05,Maggi,2,35.0,Cash,4,Cloudy,31,70
9105566139,2025-10-07,13:35,Drink,2,15.0,Card,4,Sunny,38,30
8183285691,2025-10-27,12:25,Coffee,1,25.0,Cash,4,Sunny,35,25
8717464887,2025-10-10,12:00,Maggi,2,35.0,Cash,3,Rainy,24,70
9213721386,2025-10-17,13:55,Salad,1,50.0,Card,1,Rainy,23,50
6778528922,2025-10-03,11:00,Coffee,3,25.0,Mobile Payment,4,Sunny,30,75
8627048281,2025-10-27,13:20,Tea,3,10.0,Mobile Payment,3,Cloudy,31,30
7175354083,2025-10-14,13:25,Idli,1,30.0,Card,3,Rainy,25,30
8727919409,2025-10-20,14:35,Sandwich,1,45.0,Cash,3,Sunny,32,45
8331586923,2025-10-24,11:00,Drink,1,15.0,Cash,5,Rainy,22,15
9774964990,2025-10-12,14:10,Maggi,2,35.0,Card,3,Cloudy,31,70
8979270335,2025-10-31,13:55,Samosa,1,20.0,Mobile Payment,4,Sunny,31,20
9810801326,2025-10-18,11:35,Sandwich,1,45.0,Cash,3,Sunny,36,45
6770388608,2025-10-24,14:45,Burger,2,55.0,Card,3,Sunny,37,110
8210447898,2025-10-22,13:30,Idli,1,30.0,Mobile Payment,4,Cloudy,29,30
7318195883,2025-10-13,14:55,Burger,4,55.0,Mobile Payment,3,Sunny,32,220
8892975001,2025-10-15,14:50,Maggi,1,35.0,Mobile Payment,3,Sunny,32,35
6928565431,2025-10-05,11:35,Dosa,1,45.0,Card,3,Cloudy,25,45
8854973348,2025-10-11,12:05,Coffee,3,25.0,Cash,5,Sunny,31,75
9560494519,2025-10-13,13:15,Idli,1,30.0,Card,3,Sunny,30,30
9915579249,2025-10-14,12:15,Samosa,1,20.0,Card,2,Sunny,34,20
7235697252,2025-10-06,11:55,Maggi,3,35.0,Mobile Payment,3,Cloudy,30,105
9200642569,2025-10-25,12:00,Dosa,4,45.0,Card,4,Cloudy,24,180
6724619196,2025-10-16,12:55,Sandwich,3,45.0,Card,3,Sunny,35,135
7639264957,2025-10-26,14:30,Burger,1,55.0,Cash,3,Sunny,34,55
9365766156,2025-10-08,12:55,Salad,1,50.0,Mobile Payment,4,Sunny,30,50
8188805929,2025-10-01,13:50,Samosa,1,20.0,Card,4,Sunny,32,20
9632663416,2025-10-24,11:00,Salad,2,50.0,Card,4,Rainy,22,100
7554496475,2025-10-12,14:00,Idli,2,30.0,Cash,4,Rainy,24,60
9291450461,2025-10-25,12:10,Sandwich,1,45.0,Card,3,Sunny,31,45
8205664742,2025-10-28,13:20,Dosa,2,45.0,Card,4,Rainy,23,90
8114262582,2025-10-18,11:20,Dosa,1,45.0,Mobile Payment,3,Sunny,35,45
7444721264,2025-10-18,13:40,Coffee,1,25.0,Cash,5,Sunny,34,25
7235697252,2025-10-27,11:35,Samosa,2,20.0,Cash,3,Cloudy,24,40
9413836702,2025-10-26,14:20,Dosa,2,45.0,Cash,5,Sunny,31,90
9409097439,2025-10-05,12:20,Samosa,2,20.0,Cash,3,Cloudy,31,40
6681472145,2025-10-11,12:15,Maggi,1,35.0,Cash,4,Sunny,38,35
9850142940,2025-10-30,12:00,Sandwich,1,45.0,Card,2,Sunny,31,45
9353654195,2025-10-15,14:40,Idli,1,30.0,Mobile Payment,4,Rainy,21,30
8690927557,2025-10-30,13:30,Salad,3,50.0,Mobile Payment,3,Sunny,33,150
8134352408,2025-10-07,14:50,Sandwich,3,45.0,Card,3,Sunny,32,135
6803397401,2025-10-15,13:40,Samosa,2,20.0,Card,4,Rainy,24,40
8004991547,2025-10-07,13:00,Idli,1,30.0,Mobile Payment,4,Rainy,22,30
7318195883,2025-10-06,13:05,Salad,1,50.0,Cash,1,Sunny,36,50
6172400504,2025-10-05,11:10,Idli,1,30.0,Card,4,Rainy,28,30
7303070534,2025-10-02,13:35,Samosa,2,20.0,Card,3,Sunny,38,40
9810801326,2025-10-21,13:05,Samosa,1,20.0,Mobile Payment,4,Rainy,27,20
9165726284,2025-10-09,13:20,Coffee,1,25.0,Card,3,Cloudy,29,25
6770388608,2025-10-26,12:35,Tea,1,10.0,Cash,5,Sunny,34,10
7577907141,2025-10-20,14:50,Burger,1,55.0,Cash,4,Sunny,33,55
9692966278,2025-10-30,13:35,Dosa,1,45.0,Card,1,Rainy,25,45
9598564205,2025-10-11,11:05,Coffee,2,25.0,Card,4,Rainy,27,50
9340312772,2025-10-21,12:00,Samosa,1,20.0,Cash,4,Sunny,35,20
8946519098,2025-10-26,11:45,Idli,1,30.0,Cash,5,Rainy,21,30
8647292931,2025-10-16,12:05,Sandwich,2,45.0,Card,4,Sunny,34,90
9556464170,2025-10-30,13:00,Dosa,1,45.0,Card,4,Sunny,38,45
9520744666,2025-10-21,11:15,Salad,2,50.0,Cash,4,Cloudy,27,100
9200642569,2025-10-30,11:10,Burger,1,55.0,Mobile Payment,3,Cloudy,24,55
9122868528,2025-10-23,11:55,Dosa,1,45.0,Card,5,Sunny,30,45
9043315410,2025-10-06,14:15,Idli,2,30.0,Mobile Payment,5,Cloudy,25,60
8895782911,2025-10-27,11:55,Maggi,2,35.0,Card,3,Cloudy,30,70
8429444019,2025-10-10,14:50,Salad,2,50.0,Card,1,Sunny,31,100
9114351906,2025-10-18,14:10,Coffee,2,25.0,Mobile Payment,4,Cloudy,29,50
7805719838,2025-10-25,14:15,Maggi,2,35.0,Card,3,Cloudy,29,70
6579812387,2025-10-19,14:40,Burger,1,55.0,Cash,3,Sunny,33,55
8937597383,2025-10-08,13:20,Coffee,1,25.0,Card,2,Rainy,24,25
8451870534,2025-10-15,12:25,Coffee,1,25.0,Card,3,Rainy,22,25
6681472145,2025-10-25,13:20,Maggi,2,35.0,Card,4,Rainy,21,70
6171822782,2025-10-31,12:10,Sandwich,2,45.0,Mobile Payment,5,Cloudy,27,90
9520744666,2025-10-07,13:40,Sandwich,2,45.0,Mobile Payment,4,Cloudy,30,90
6022031731,2025-10-26,11:10,Dosa,1,45.0,Cash,3,Cloudy,31,45
9908272318,2025-10-03,14:55,Sandwich,2,45.0,Card,4,Rainy,24,90
7324876329,2025-10-16,14:25,Sandwich,2,45.0,Cash,5,Sunny,31,90
8005281273,2025-10-21,11:30,Samosa,2,20.0,Cash,4,Cloudy,26,40
8198253092,2025-10-30,12:15,Tea,1,10.0,Cash,3,Sunny,32,10
8137098593,2025-10-17,11:15,Burger,4,55.0,Cash,2,Sunny,36,220
6581995604,2025-10-24,12:30,Dosa,2,45.0,Cash,3,Rainy,20,90
9991183842,2025-10-25,11:00,Tea,1,10.0,Card,5,Rainy,21,10
7201632870,2025-10-19,12:25,Idli,2,30.0,Mobile Payment,5,Sunny,31,60
8892975001,2025-10-18,11:40,Coffee,1,25.0,Card,1,Sunny,33,25
8429444019,2025-10-02,14:20,Maggi,2,35.0,Card,4,Rainy,24,70
8743503136,2025-10-17,14:45,Tea,1,10.0,Cash,4,Sunny,30,10
7430107139,2025-10-02,13:25,Drink,1,15.0,Cash,3,Cloudy,28,15
9357438421,2025-10-27,13:35,Dosa,2,45.0,Cash,3,Sunny,32,90
6199867980,2025-10-02,12:15,Idli,1,30.0,Card,4,Rainy,23,30
9925132719,2025-10-17,13:30,Idli,3,30.0,Cash,4,Sunny,33,90
7786876532,2025-10-18,13:50,Drink,1,15.0,Card,3,Cloudy,27,15
6604633312,2025-10-01,13:15,Drink,1,15.0,Cash,4,Sunny,34,15
8205664742,2025-10-06,12:40,Idli,2,30.0,Mobile Payment,5,Sunny,38,60
7764520881,2025-10-17,12:10,Drink,2,15.0,Cash,3,Rainy,25,30
8858333945,2025-10-20,11:00,Tea,1,10.0,Mobile Payment,3,Sunny,31,10
9001338908,2025-10-17,14:30,Samosa,1,20.0,Card,5,Sunny,30,20
7038750997,2025-10-09,11:20,Burger,1,55.0,Card,4,Sunny,37,55
9569998808,2025-10-07,11:55,Drink,1,15.0,Cash,5,Rainy,23,15
7772217043,2025-10-17,11:45,Salad,2,50.0,Cash,4,Sunny,30,100
9917693676,2025-10-26,14:35,Sandwich,1,45.0,Mobile Payment,4,Sunny,31,45
7148628902,2025-10-03,11:40,Dosa,1,45.0,Cash,4,Cloudy,24,45
6278681447,2025-10-09,11:55,Idli,1,30.0,Card,3,Rainy,20,30
6633569392,2025-10-21,14:00,Dosa,1,45.0,Cash,4,Sunny,31,45
6496739385,2025-10-05,12:35,Salad,1,50.0,Mobile Payment,4,Rainy,26,50
8452711116,2025-10-27,11:45,Drink,2,15.0,Mobile Payment,4,Sunny,30,30
6507236887,2025-10-18,14:30,Salad,1,50.0,Cash,4,Rainy,23,50
7933051728,2025-10-02,14:50,Sandwich,2,45.0,Cash,3,Sunny,38,90
9921244717,2025-10-25,13:45,Coffee,2,25.0,Card,3,Rainy,27,50
9925132719,2025-10-11,12:20,Salad,1,50.0,Mobile Payment,4,Sunny,32,50
7827229927,2025-10-10,12:05,Salad,2,50.0,Card,4,Sunny,35,100
9072832684,2025-10-01,14:35,Burger,1,55.0,Card,5,Cloudy,27,55
8713493618,2025-10-11,12:10,Dosa,1,45.0,Card,5,Sunny,30,45
7040785932,2025-10-11,13:30,Idli,1,30.0,Card,4,Cloudy,27,30
8743503136,2025-10-07,13:45,Dosa,2,45.0,Card,2,Sunny,34,90
7203093761,2025-10-04,14:15,Idli,2,30.0,Card,5,Sunny,38,60
8647292931,2025-10-24,12:55,Samosa,2,20.0,Card,5,Sunny,33,40
9287431527,2025-10-02,12:45,Tea,2,10.0,Cash,5,Cloudy,30,20
8103865719,2025-10-11,13:25,Sandwich,1,45.0,Cash,3,Cloudy,26,45
6277997995,2025-10-31,12:40,Sandwich,1,45.0,Cash,4,Cloudy,30,45
9263689702,2025-10-19,12:10,Sandwich,2,45.0,Mobile Payment,5,Cloudy,32,90
7764520881,2025-10-17,11:40,Dosa,1,45.0,Cash,2,Sunny,36,45
6138267586,2025-10-16,11:45,Salad,1,50.0,Card,3,Sunny,37,50
9692966278,2025-10-02,13:30,Maggi,2,35.0,Card,4,Rainy,21,70
7569961125,2025-10-15,11:40,Salad,3,50.0,Card,4,Cloudy,30,150
8512567468,2025-10-13,11:40,Dosa,1,45.0,Mobile Payment,5,Rainy,28,45
8775949299,2025-10-21,14:15,Burger,1,55.0,Mobile Payment,4,Rainy,27,55
7729806990,2025-10-20,11:15,Drink,2,15.0,Mobile Payment,4,Cloudy,32,30
9376311656,2025-10-01,14:35,Maggi,2,35.0,Cash,2,Rainy,22,70
7536937854,2025-10-23,13:30,Coffee,2,25.0,Mobile Payment,5,Rainy,24,50
7029702135,2025-10-27,14:50,Dosa,2,45.0,Cash,3,Sunny,36,90
8789611836,2025-10-08,12:10,Burger,1,55.0,Card,5,Cloudy,30,55
6965569816,2025-10-20,11:05,Coffee,3,25.0,Card,1,Sunny,34,75
6801006231,2025-10-06,11:05,Coffee,2,25.0,Cash,4,Sunny,38,50
7204899642,2025-10-10,14:20,Sandwich,1,45.0,Mobile Payment,2,Sunny,34,45
9784872829,2025-10-24,11:20,Salad,2,50.0,Card,4,Sunny,37,100
8618537474,2025-10-03,11:30,Dosa,1,45.0,Card,3,Cloudy,30,45
